repo,file,issue_number,developers,topic_id,topic_name,topic_prob
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,195,sergiopaniego,13,13_license_demo_lichess_this,0.5551195181268093
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,194,sergiopaniego,13,13_license_demo_lichess_this,0.5555453600090583
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,192,sergiopaniego,34,34_jderobot_detectionsuite_darknet_wiki,0.40677995119279864
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,189,sergiopaniego,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,188,sergiopaniego,34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,186,sergiopaniego,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,183,hmrishavbandy,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,181,sergiopaniego,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,179,"mugoh, sergiopaniego",11,11_command_deps_habitat_assimp,0.7093333822405412
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,177,sergiopaniego,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,176,"hmrishavbandy, sergiopaniego",27,27_tensorflow_keras_tf_py,0.9659448978101903
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,173,sergiopaniego,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,171,sergiopaniego,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,168,sergiopaniego,13,13_license_demo_lichess_this,0.6352591845073803
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,167,"hmrishavbandy, sleep-404",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,166,sergiopaniego,13,13_license_demo_lichess_this,0.6313941816215803
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,164,sergiopaniego,37,37_holoclean_recorderreader_string_std,0.51753200291615
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,160,sergiopaniego,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,159,"sleep-404, sergiopaniego",48,48_mosaicer_seongahjo_labelling_functionality,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,158,sergiopaniego,48,48_mosaicer_seongahjo_labelling_functionality,0.9393073328401741
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,155,sergiopaniego,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,154,sergiopaniego,13,13_license_demo_lichess_this,0.6287960010358943
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,153,"sleep-404, sergiopaniego",2,2_code2vec_java_the_javaextractor,0.2999451005598417
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,150,sergiopaniego,34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,149,vinay0410,34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,148,"Surajpatra700, mugoh, vinay0410, sergiopaniego, ghost",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,146,"vinay0410, sleep-404, sergiopaniego",34,34_jderobot_detectionsuite_darknet_wiki,0.6007141994671261
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,145,sergiopaniego,34,34_jderobot_detectionsuite_darknet_wiki,0.5782652255994387
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,144,"sleep-404, vinay0410, dbutragueno",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,142,"sleep-404, vinay0410, dbutragueno",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,140,"sleep-404, vinay0410",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,139,"jmplaza, vinay0410, sleep-404, dbutragueno",26,26_i0906_20224_vec_07,0.622540341486343
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,138,"vinay0410, dbutragueno",26,26_i0906_20224_vec_07,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,136,jmplaza,34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,131,"vinay0410, jessiffmm",17,17_memory_gpu_batch_size,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,130,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,126,"vinay0410, sleep-404",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,125,"sleep-404, Eng-MohamedHussien",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,123,"sleep-404, vinay0410",26,26_i0906_20224_vec_07,0.622540341486343
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,122,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,121,"vinay0410, probonopd",26,26_i0906_20224_vec_07,0.5475459873933856
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,120,"vinay0410, Eng-MohamedHussien, sleep-404",37,37_holoclean_recorderreader_string_std,0.9072632002499601
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,115,"vinay0410, sleep-404",34,34_jderobot_detectionsuite_darknet_wiki,0.30275516770923167
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,114,"vinay0410, sleep-404, jmplaza",34,34_jderobot_detectionsuite_darknet_wiki,0.30635630166328454
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,112,"sleep-404, vinay0410, chanfr",34,34_jderobot_detectionsuite_darknet_wiki,0.36859047119658206
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,109,"vinay0410, jessiffmm",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,108,"vinay0410, jessiffmm",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,107,"vinay0410, jessiffmm",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,102,"vinay0410, sundar-10",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,99,"ZAli86, dnth, preeti98, saSerrano, vinay0410",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,98,"vinay0410, jessiffmm",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,97,"Surajpatra700, vinay0410",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,96,"Surajpatra700, vinay0410, sleep-404, sergiopaniego",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,95,"vinay0410, sleep-404",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,93,"vinay0410, jmplaza",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,91,"vinay0410, oak-tree",13,13_license_demo_lichess_this,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,90,"vinay0410, jessiffmm",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,89,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,86,vinay0410,26,26_i0906_20224_vec_07,0.5107573575671926
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,84,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,82,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,81,vinay0410,26,26_i0906_20224_vec_07,0.5654239761538662
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,80,vinay0410,26,26_i0906_20224_vec_07,0.5328179607327072
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,78,vinay0410,5,5_egl_habitat_nvidia_cuda,0.3322412521877917
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,76,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,75,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,74,vinay0410,53,53_dlr_tvm_runtime_neo,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,71,vinay0410,10,10_dataset_download_datasets_you,0.40624543583746736
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,70,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,69,vinay0410,17,17_memory_gpu_batch_size,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,68,vinay0410,17,17_memory_gpu_batch_size,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,64,"vinay0410, akhilkumarco007",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,61,vinay0410,26,26_i0906_20224_vec_07,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,60,vinay0410,26,26_i0906_20224_vec_07,0.622540341486343
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,57,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,54,vinay0410,13,13_license_demo_lichess_this,0.5685822971006609
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,53,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,52,vinay0410,26,26_i0906_20224_vec_07,0.5987405407426238
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,51,vinay0410,34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,50,vinay0410,26,26_i0906_20224_vec_07,0.622540341486343
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,49,vinay0410,26,26_i0906_20224_vec_07,0.5871059744545198
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,48,vinay0410,34,34_jderobot_detectionsuite_darknet_wiki,0.804650430903617
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,47,vinay0410,34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,45,"vinay0410, chanfr",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,44,"vinay0410, chanfr",26,26_i0906_20224_vec_07,0.8533107409269756
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,41,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,39,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,37,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,36,vinay0410,34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,35,chanfr,13,13_license_demo_lichess_this,0.5888609736552939
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,34,chanfr,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,33,chanfr,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,32,"vinay0410, naxvm, jmplaza",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,30,naxvm,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,27,"vinay0410, chanfr",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,25,"vinay0410, naxvm, jmplaza",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,24,"vinay0410, naxvm, jmplaza",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,22,"vinay0410, chanfr",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,21,vinay0410,34,34_jderobot_detectionsuite_darknet_wiki,0.5111122738135268
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,20,"vinay0410, jmplaza",34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,18,"chanfr, vinay0410, jmplaza",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,14,vinay0410,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,12,"vmartinezf, chanfr",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,11,"vinay0410, chanfr",34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,10,"sanskar107, chanfr",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,9,chanfr,0,0_model_modelmanager_serving_server,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,8,chanfr,13,13_license_demo_lichess_this,0.6117461413682612
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,7,jmplaza,34,34_jderobot_detectionsuite_darknet_wiki,1.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,6,chanfr,-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,5,"vinay0410, chanfr",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,4,"vinay0410, chanfr",-1,-1_habitat_the_src_to,0.0
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,3,chanfr,13,13_license_demo_lichess_this,0.5900649326588139
JdeRobot_DetectionSuite_issues,JdeRobot_DetectionSuite_issues.json,2,chanfr,-1,-1_habitat_the_src_to,0.0
jiegzhan_time-series-forecasting-rnn-tensorflow_issues,jiegzhan_time-series-forecasting-rnn-tensorflow_issues.json,7,"vik03, c1p81",30,30_training_predict_save_stop,1.0
jiegzhan_time-series-forecasting-rnn-tensorflow_issues,jiegzhan_time-series-forecasting-rnn-tensorflow_issues.json,5,dmitryaleks,32,32_eeg_channels_sleep_eog,0.6651041230022436
jiegzhan_time-series-forecasting-rnn-tensorflow_issues,jiegzhan_time-series-forecasting-rnn-tensorflow_issues.json,4,JuanCaBaqueroB,-1,-1_habitat_the_src_to,0.0
jiegzhan_time-series-forecasting-rnn-tensorflow_issues,jiegzhan_time-series-forecasting-rnn-tensorflow_issues.json,3,"dmitryaleks, SaminSheyda",-1,-1_habitat_the_src_to,0.0
jiegzhan_time-series-forecasting-rnn-tensorflow_issues,jiegzhan_time-series-forecasting-rnn-tensorflow_issues.json,2,"TheEdoardo93, hana9090",7,7_the_layer_loss_pytorch,0.6500557818146924
jiegzhan_time-series-forecasting-rnn-tensorflow_issues,jiegzhan_time-series-forecasting-rnn-tensorflow_issues.json,1,"dmitryaleks, hana9090, JuanCaBaqueroB",7,7_the_layer_loss_pytorch,0.7112778391929013
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,204,"frisoI3GEO, JustGlowing",4,4_som_minisom_the_justglowing,0.47644975694429365
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,203,guidaojunshi,49,49_tdh_mytest_kel_ternary,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,202,"lldl42, JustGlowing",4,4_som_minisom_the_justglowing,0.6736628401762573
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,200,"f-carella, JustGlowing",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,199,"mariajmolina, JustGlowing",4,4_som_minisom_the_justglowing,0.6821525590625789
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,198,"jp-cranfield, JustGlowing",50,50_minisom_gykovacs_pip_som,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,196,"JustGlowing, SeanPedersen",4,4_som_minisom_the_justglowing,0.653167612531214
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,195,"mjassmus, JustGlowing",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,194,"LangLEvoI, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,193,"JustGlowing, AkinaMH",50,50_minisom_gykovacs_pip_som,0.9874103016829265
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,192,"ArlexMR, JustGlowing",4,4_som_minisom_the_justglowing,0.8540392065087737
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,191,"yanglianbing18, JustGlowing",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,190,"NauelSerraino, JustGlowing",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,189,"jiwon-j, JustGlowing, vwgeiser",4,4_som_minisom_the_justglowing,0.9774778464675234
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,188,jiwon-j,4,4_som_minisom_the_justglowing,0.739193613037509
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,187,"JustGlowing, vwgeiser",4,4_som_minisom_the_justglowing,0.8675551614896115
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,184,"BrandonGarciaWx, JustGlowing, vwgeiser",4,4_som_minisom_the_justglowing,0.7684686895262912
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,183,"xjxj0322, JustGlowing",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,182,"zmajstorovic, JustGlowing",4,4_som_minisom_the_justglowing,0.803819844787469
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,180,"tomaszek0, JustGlowing",32,32_eeg_channels_sleep_eog,0.9315198114941182
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,179,"tomaszek0, JustGlowing",50,50_minisom_gykovacs_pip_som,0.9793292504664931
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,176,"benjamanjiman, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,173,"benjamanjiman, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,171,"emeeubc, racng, JustGlowing",4,4_som_minisom_the_justglowing,0.4926698875288939
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,170,"mushtaqpatel0505, JustGlowing",30,30_training_predict_save_stop,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,169,"HAShihab, JustGlowing",4,4_som_minisom_the_justglowing,0.5275706967561853
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,168,"mpati005, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,167,"944750720, JustGlowing",4,4_som_minisom_the_justglowing,0.6765987932163393
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,166,"Pedro-V, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,165,"JustGlowing, EuCot",4,4_som_minisom_the_justglowing,0.970300554155713
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,164,"YixinNJU, JustGlowing",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,163,"youyinnn, JustGlowing",4,4_som_minisom_the_justglowing,0.6306693812759417
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,162,"youyinnn, JustGlowing, mr-d3falt",4,4_som_minisom_the_justglowing,0.7684686895262912
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,161,pulkit7700,-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,160,"JustGlowing, mr-d3falt",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,159,"JustGlowing, mr-d3falt",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,158,"marifegitim, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,157,"JustGlowing, mr-d3falt",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,156,"arnarc, JustGlowing",4,4_som_minisom_the_justglowing,0.7684686895262912
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,155,"ytl41, JustGlowing",4,4_som_minisom_the_justglowing,0.7684686895262912
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,154,"drkj10, JustGlowing",4,4_som_minisom_the_justglowing,0.6720269097498089
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,153,"JustGlowing, Unu-tech",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,152,"XiaoXiaoLeisure, mbarison, JanDetroy, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,151,"bharathwajan, JustGlowing",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,150,"bharathwajan, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,149,"JustGlowing, alireza04",4,4_som_minisom_the_justglowing,0.8059781324480915
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,148,"AmousQiu, JustGlowing",4,4_som_minisom_the_justglowing,0.9774778464675234
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,147,"JaehoYoon777, JustGlowing, EuCot",4,4_som_minisom_the_justglowing,0.545139979895713
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,146,"michel039, JustGlowing",4,4_som_minisom_the_justglowing,0.7684686895262912
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,144,"mariajmolina, taylordolan18, JustGlowing",4,4_som_minisom_the_justglowing,0.7684686895262912
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,143,"JustGlowing, TryBlueFly",4,4_som_minisom_the_justglowing,0.9387379431872918
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,142,"Rakuzan-Developer, JustGlowing",50,50_minisom_gykovacs_pip_som,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,141,"JustGlowing, NinjaAtWork",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,134,"JMiklaszewski, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,133,"gabriel-OFV, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,132,"JustGlowing, PauloAxcel",4,4_som_minisom_the_justglowing,0.8017014166350723
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,130,"akol67, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,129,"JustGlowing, SandroMartens, matthew-balogh",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,128,"VishnuRamD, JustGlowing, BaseMax",50,50_minisom_gykovacs_pip_som,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,127,"JustGlowing, Kheireddine-otm",4,4_som_minisom_the_justglowing,0.4822269035228386
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,126,"JustGlowing, Kheireddine-otm",4,4_som_minisom_the_justglowing,0.5110761637861931
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,125,"jaybhiesantos, JustGlowing",-1,-1_habitat_the_src_to,0.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,124,"SandroMartens, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,123,"emanuelevivoli, JustGlowing",4,4_som_minisom_the_justglowing,0.9667262405292419
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,121,"aryamaan3, JustGlowing",4,4_som_minisom_the_justglowing,0.7080385648595642
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,119,"mariajmolina, JustGlowing",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,118,"carocamargo, JustGlowing",4,4_som_minisom_the_justglowing,0.7070946040532062
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,117,"JustGlowing, LorisAlif",4,4_som_minisom_the_justglowing,1.0
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,116,"JustGlowing, LorisAlif",4,4_som_minisom_the_justglowing,0.7197040699178915
JustGlowing_minisom_issues,JustGlowing_minisom_issues.json,115,"JustGlowing, LorisAlif",4,4_som_minisom_the_justglowing,0.7560028465717058
